Name,lat,lon
Malakwal,32.5531,73.2067
Toyohashi,34.7692,137.3915
Chitungwiza,-17.9939,31.0481
Gebze,40.8,29.4333
Cibinong,-6.485,106.842
Lengshuijiang,27.686,111.436
Panshi,42.95,126.0667
Az Zubayr,30.3833,47.7
Oxnard,34.1964,-119.1815
Vinnytsia,49.2333,28.4833
Indio,33.7346,-116.2346
Bharatpur (Nepal),27.6833,84.4333
Petare,10.4833,-66.8167
Nagano,36.6486,138.1947
Huichang,34.9073,112.7914
Keelung,25.1333,121.7333
Bauru,-22.315,-49.0608
La Florida,-33.5333,-70.5833
Nicolas Romero,19.5833,-99.3667
Jinshan,25.1462,102.0723
Baguio City,16.4119,120.5933
Scranton,41.4044,-75.6649
Bochum,51.4819,7.2158
Sivas,39.75,37.0167
Kolga,22.35,82.68
Korba (India),22.3458,82.6963
Qardho,9.5,49.0833
Rio Branco,-9.9747,-67.81
Tecamac,19.7131,-98.9683
Alanya,36.55,32.0
Mandaue City,10.33,123.93
Victorville,34.5277,-117.3536
Kocaeli,40.7625,29.9175
Warri,5.5167,5.75
Victoria (Canada),48.4283,-123.3647
Wonsan,39.1475,127.4461
Iligan,8.23,124.25
Anguo,38.418,115.327
K'ebri Dehar,6.7333,44.2667
Coventry,52.4081,-1.5106
Kayapinar,37.95,40.1667
Trenton,40.2237,-74.7641
Cuenca (Ecuador),-2.8974,-79.0045
Blumenau,-26.9333,-49.05
Nanqiao,30.9167,121.4547
Florence (Italy),43.7714,11.2542
Buurhakaba,2.7833,44.0833
Bengkulu,-3.7956,102.2592
Malmo,55.6058,13.0358
Wudalianchi,48.75,126.1667
Shuanghe,30.3746,106.7903
Petion-Ville,18.5128,-72.2864
Utrecht,52.0908,5.1217
Sikar,27.62,75.15
Umuahia,5.5333,7.4833
Vitsyebsk,55.1917,30.2056
Palmira,3.5833,-76.25
Wuppertal,51.2667,7.1833
Hrodna,53.6667,23.8333
Ash Shuhada',30.6039,30.9021
Karur,10.9601,78.0766
Ponta Grossa,-25.0994,-50.1583
Sasaram,24.95,84.03
Taraz,42.9,71.3667
Cubal,-13.0333,14.25
Luena,-11.7918,19.9062
Karnal,29.686,76.989
Yong'an,25.942,117.365
Konak,38.4189,27.1285
Minatitlan,17.9833,-94.55
Linxia Chengguanzhen,35.6047,103.2422
Brahmapur,19.315,84.7941
Chanda,19.95,79.3
Caucaia,-3.7167,-38.65
Cuito,-12.3833,16.9333
Cabuyao,14.275,121.125
Hongzhai,34.9857,104.5446
Gedaref,14.0333,35.3833
San Fernando (Philippines),15.03,120.68
Kawagoe,35.9251,139.4858
Modesto,37.6375,-121.0028
Nizhniy Tagil,57.9167,59.9667
Pokhara,28.2083,83.9889
Villahermosa,17.9892,-92.9281
Van,38.4942,43.38
Mahilyow,53.9167,30.35
Wakayama,34.2333,135.1667
Osh,40.53,72.8
Kita-ku,35.75,139.7333
Gimpo,37.7,126.6
Corrientes,-27.4833,-58.8167
Franca,-20.5389,-47.4008
Thari Mir Wah,27.0683,68.6023
Nara,34.6844,135.805
Vladimir,56.1286,40.4058
Yakeshi,49.286,120.712
Nam Dinh,20.42,106.1683
Sinuiju,40.1,124.4
Oruro (Bolivia),-17.9667,-67.1167
Cabimas,10.4,-71.45
Arkhangelsk,64.5333,40.5333
Batangas,13.83,121.0
Ibb (Yemen),13.9667,44.1667
Ahmadnagar,19.08,74.73
Sarai Alamgir,32.9,73.75
Semey,50.4333,80.2667
Holguin,20.8869,-76.2592
Tungi,23.9,90.41
Yingmen,39.9487,97.4395
Sawran,36.6606,44.5508
Chita (Russia),52.05,113.4667
Olinda,-8.0,-34.8833
Praia Grande,-24.0061,-46.4028
Dasarhalli,13.0465,77.513
Huntsville,34.6981,-86.6412
Shinjuku,35.7014,139.7097
Alicante,38.3453,-0.4831
Cariacica,-20.2639,-40.42
Varna,43.2167,27.9167
Honolulu,21.3294,-157.846
Antofagasta,-23.65,-70.4
Ambon,-3.7,128.1667
Nice,43.7034,7.2663
Cascavel (Brazil),-24.9556,-53.4553
Pamukkale,37.9167,29.1167
Canoas,-29.92,-51.18
Takatsuki,34.8461,135.6175
Antonio Enes,-16.2333,39.9167
Greensboro,36.0956,-79.8271
Anaheim,33.839,-117.8574
Plovdiv,42.15,24.75
Central Coast,-33.3,151.2
Karsiyaka,38.4594,27.1153
Shahjanpur,27.88,79.91
Gwagwalada,8.9392,7.0758
Alamadi,13.1097,80.0972
Avadi,13.1147,80.1098
Tanch'on,40.458,128.911
Khanapur,15.6394,74.5083
Wad Medani,14.4,33.5167
Kusti,13.1667,32.6667
Belfast,54.5964,-5.93
Hosur,12.7409,77.8253
Cuddapah,14.47,78.82
Nakano,35.7074,139.6638
Otsu,35.0167,135.85
Maseru,-29.31,27.48
Makiivka,48.0556,37.9611
Pavlodar,52.3,76.95
Chon Buri,13.3611,100.985
Naga City,13.6244,123.1864
Sariyer,41.1669,29.0572
Brest (Belarus),52.1347,23.6569
Meram,37.8364,32.4383
Gomez Palacio,25.5611,-103.4983
Paulista,-7.9408,-34.8728
Rajahmundry,16.98,81.78
Koshigaya,35.8911,139.7909
Vung Tau,10.3833,107.1167
Jeonju,35.8167,127.15
Alwar,27.5498,76.6355
Tokorozawa,35.7996,139.4686
Sumqayit,40.5897,49.6686
Vitoria da Conquista,-14.8658,-40.8389
Simferopol,44.9519,34.1022
Buon Ma Thuot,12.6667,108.05
Serekunda,13.4333,-16.6667
Islip,40.7385,-73.1888
Cuernavaca,18.9186,-99.2342
Markham,43.8767,-79.2633
Bielefeld,52.0211,8.5347
Uberaba,-19.7478,-47.9319
Jitpur,27.6666,85.3333
Bydgoszcz,53.1219,18.0003
Tangdong,25.973,113.231
Chinju,35.2,128.0833
Corpus Christi,27.7254,-97.3767
Fort Wayne,41.0888,-85.1436
Reading (United Kingdom),51.4542,-0.9731
Randburg,-26.0936,28.0064
Matadi,-5.8167,13.4833
Bonn,50.7333,7.1
Iwaki,37.0505,140.8877
Oshawa,43.9,-78.85
Shah Latif Town,24.8806,67.1625
Sambalpur,21.47,83.97
Fort Collins,40.5477,-105.0656
Jackson (United States),32.3157,-90.2125
Yingzhong,32.237,119.815
Santo Domingo de los Colorados,-0.2542,-79.1719
Uruapan,19.4208,-102.0628
Lublin,51.25,22.5667
Tampere,61.4981,23.76
Belgorod,50.6,36.6
Muzaffarpur,26.1225,85.3906
Vina del Mar,-33.0244,-71.5517
Tepic,21.5083,-104.8931
Khipro,25.823,69.377
Hangu,39.232,117.777
Asan (Korea South),36.7833,126.9833
Chak Jhumra,31.5667,73.1833
Myrtle Beach,33.7094,-78.8844
Soledad de Graciano Sanchez,22.1833,-100.9333
Salalah,17.0197,54.0897
Santarem (Brazil),-2.43,-54.72
Yanbu,24.0883,38.0582
Maebashi,36.3895,139.0634
Kaluga,54.55,36.2833
Dumai,1.6667,101.45
Beylikduzu,41.0011,28.6419
G@nc@,40.6828,46.3606
Asahikawa,43.7667,142.3667
Kendari,-3.9907,122.5086
Wonju,37.3417,127.9208
Birkat as Sab',30.6338,31.0848
Lafia,8.4917,8.5167
Dahuk,36.8667,43.0
Finglas,53.4597,-6.2181
Kamarhati,22.6686,88.3704
Thai Nguyen,21.6,105.85
Bamiantong,44.9167,130.5167
Nicosia,35.1725,33.365
Sao Vicente,-23.9633,-46.3922
Ribeirao das Neves,-19.7669,-44.0869
Guediawaye,14.7833,-17.4
Ciudad Obregon,27.4939,-109.9389
Sao Jose dos Pinhais,-25.535,-49.2058
Campiernagar,27.029,83.2668
Phatthaya,12.9357,100.889
Debrecen,47.53,21.6392
Mirpur Mathelo,28.0167,69.5333
Sultanbeyli,40.9683,29.2617
Bijapur,16.83,75.71
Cabanatuan City,15.4908,120.9678
Tharad,24.3926,71.6248
Antioch,37.9787,-121.796
Si Racha,13.174,100.93
Salamanca (Mexico),20.5703,-101.1972
Ratnagiri,16.9944,73.3
Ulanhot,46.0722,122.0933
Koriyama,37.4004,140.3597
Yunzhong,39.8279,113.1
Roodepoort,-26.1625,27.8725
Volzhskiy,48.8056,44.7417
Pucallpa,-8.3833,-74.55
San Pedro (Philippines),14.3583,121.0583
Pelotas,-31.7719,-52.3425
Kochi (Japan),33.5589,133.5314
Rampur,28.8,79.0
Kuching,1.5575,110.3439
Cotabato,7.22,124.25
Cimanggis,-6.3645,106.8591
Gonaives,19.4456,-72.6883
Nazret,8.5414,39.2689
Kikuyu,-1.25,36.6667
Cordoba (Spain),37.8845,-4.7796
Kluang,2.0336,103.3194
Mekele,13.4969,39.4769
Binxian,35.0542,108.0814
Nantes,47.2181,-1.5528
Vaughan,43.8333,-79.5
Vitoria,-20.2889,-40.3083
Shimoga,13.9333,75.5667
Lansing,42.7142,-84.5601
Uige,-7.6167,15.05
Hotan,37.1167,79.9167
Camaguey,21.3839,-77.9075
Taourirt,34.4169,-2.885
San Salvador de Jujuy,-24.1833,-65.3
Kashipur,29.22,78.95
Thu Dau Mot,10.9667,106.65
Al Kut,32.4907,45.8304
Lexington,38.0423,-84.4587
Sukabumi,-6.9181,106.9315
Munster,51.9625,7.6256
Menongue,-14.6556,17.6842
Mobile,30.6782,-88.1162
Gode,5.9527,43.5516
Okene,7.55,6.2333
Junagadh,21.5222,70.4579
Smolensk,54.7828,32.0453
Guasavito,25.5744,-108.4706
Nukus,42.4667,59.6
Kaech'on,39.6986,125.9061
Tehuacan,18.4617,-97.3928
Coatzacoalcos,18.15,-94.4333
Muhanga,-2.0845,29.7527
Youngstown,41.0993,-80.6463
Zalantun,48.027,122.708
Saransk,54.1833,45.1833
Katsina,12.9889,7.6008
Puerto Plata,19.8,-70.6833
Henderson,36.0133,-115.0381
Gwangmyeongni,37.476,126.866
Geita,-2.8714,32.2294
Cherepovets,59.1167,37.9
Taubate,-23.025,-45.5556
An Nhon,13.917,109.083
Fontibon,4.6786,-74.1411
Hapur,28.7309,77.7757
Kot Radha Kishan,31.1725,74.0997
Barueri,-23.5111,-46.8764
San Salvador,13.6989,-89.1914
Savannah,32.0286,-81.1821
Naha,26.2122,127.6792
Bari (Italy),41.1253,16.8667
Xiaoli,22.6721,113.2509
Trichur,10.5276,76.2144
Mannheim,49.4878,8.4661
Bor (South Sudan),6.2125,31.5608
Ca Mau,9.1833,105.15
Saint-Denis (Reunion),-20.8789,55.4481
San Miguelito,9.033,-79.5
Muar,2.05,102.5667
Kasur,31.1167,74.45
Usme,4.4464,-74.1522
Barddhaman,23.2333,87.8667
Poughkeepsie,41.695,-73.9211
Kingston upon Hull,53.7444,-0.3325
Binangonan,14.4514,121.1919
Temara,33.9267,-6.9122
Attiecoube,5.3333,-4.0333
Jiayuguan,39.7732,98.2882
Pasir Gudang,1.5028,103.9356
Vologda,59.2167,39.9
Gorgan,36.8378,54.4414
Tanza,14.3944,120.8531
Yakutsk,62.03,129.73
Panvel,18.9944,73.1139
Santa Ana (United States),33.7367,-117.8819
Guaruja,-23.9936,-46.2564
Nizamabad,18.672,78.094
Quy Nhon,13.7667,109.2333
Ha'il,27.5167,41.6833
Datang,22.9406,113.9436
Longquan (China),25.9106,114.786
Mitchells Plain,-34.0506,18.6181
Yokkaichi,34.965,136.6244
Chalco,19.2647,-98.8975
Shahriar,35.6722,51.0236
Shahr-e Qods,35.7097,51.1119
Kurgan,55.4667,65.35
Ciudad del Este,-25.5167,-54.6167
Ann Arbor,42.2759,-83.731
St. Paul,44.9478,-93.1039
Karlsruhe,49.0092,8.404
Safi,32.2833,-9.2333
Ciudad Benito Juarez,25.65,-100.0833
Karawang,-6.3125,107.295
Sariwon,38.5064,125.7597
Suzano,-23.5428,-46.3108
Newark (United States),40.7245,-74.1725
Nghi Son,19.417,105.75
Parbhani,19.27,76.78
Puerto Princesa,9.75,118.75
Hisar,29.15,75.7
Vladikavkaz,43.04,44.6775
Windsor,42.2833,-83.0
Kasugai,35.2475,136.9722
Ciudad Santa Catarina,25.6833,-100.45
Puerto La Cruz,10.2,-64.6333
Fatehpur (India),27.98,74.95
Ciudad Victoria,23.7389,-99.1431
Playa del Carmen,20.6281,-87.0755
Yesilyurt,38.2961,38.2489
Yonghetun,39.9131,116.6458
Irvine,33.6772,-117.7738
Kashan,33.9825,51.4325
Minna,9.6139,6.5569
Sumbawanga,-7.9667,31.6167
Orel,52.9686,36.0694
Akita,39.72,140.1026
Kurume,33.3192,130.5083
Az Zaqaziq,30.5667,31.5
Podolsk,55.4311,37.5456
Palmas (Brazil),-10.1844,-48.3336
Montpellier,43.6119,3.8772
Vila Nova de Gaia,41.1333,-8.6167
Bahia Blanca,-38.7167,-62.2667
Al Waqf,26.0808,32.4245
San Bernardo,-33.5833,-70.7
San Juan del Rio,20.3833,-99.9833
Armenia,4.53,-75.68
Augsburg,48.3689,10.8978
Qianzhou,28.276,109.712
Popayan,2.4542,-76.6092
Al Qunfudhah,19.1264,41.0789
Yakou,33.295,113.5269
Newcastle (United Kingdom),54.978,-1.6102
Oulgaret,11.957,79.7737
Awasa,7.05,38.4667
Ingraj Bazar,25.0119,88.1433
Oaxaca,17.0606,-96.7253
Binjai,3.5986,98.4803
Barr Elias,33.775,35.9
Khairpur Tamewah,29.58,72.2328
Sucre,-19.0475,-65.26
Al 'Ajami,31.0959,29.7604
Al Matariyah,31.1833,32.0333
Bada Barabil,22.12,85.4
Ash Shamiyah,31.9636,44.5989
Oyster Bay,40.7846,-73.514
Ar Raqqah,35.95,39.01
Chakwal,32.9303,72.8556
Oakashicho,34.65,135.0
Afyonkarahisar,38.7578,30.5386
Dod Ballapur,13.292,77.543
Camacari,-12.6978,-38.3239
Ciudad General Escobedo,25.7933,-100.1583
Catania,37.5,15.0903
Jember,-8.1727,113.6873
Al Mubarraz,25.3833,49.6
Pekalongan,-6.8833,109.6667
Los Mochis,25.7835,-108.9937
Toshima,35.7333,139.7167
Pachuca,20.1,-98.75
Yangsan,35.3333,129.0333
Valladolid,41.6528,-4.7236
Tampico,22.2553,-97.8686
Bihar,25.197,85.518
Espoo,60.2056,24.6556
Malabo,3.7456,8.7744
Pilar (Argentina),-34.45,-58.9167
Valparaiso,-33.0461,-71.6197
Cirebon,-6.7071,108.5574
Tagum,7.4478,125.8078
Santa Rosa (United States),38.4458,-122.7067
Darbhanga,26.17,85.9
Comilla,23.45,91.2
Battalgazi,38.4228,38.3656
Sorong,-0.8667,131.25
Shubrakhit,31.0275,30.7128
Floridablanca (Colombia),7.2167,-73.0667
Silang,14.2306,120.975
Eloy Alfaro,-2.1733,-79.8311
Pondokaren,-6.2811,106.7019
Sikandarabad,28.4512,77.6955
Kafr Saqr,30.7964,31.6261
Vila Teixeira da Silva,-12.1958,15.8556
Panipat,29.3875,76.97
Rangpur,25.75,89.2444
Bialystok,53.1353,23.1456
Canton,40.8078,-81.3676
Asheville,35.5707,-82.5537
Flint,43.0236,-83.6921
Vigo,42.2314,-8.7124
Coacalco,19.6333,-99.0931
Aizawl,23.7272,92.7178
Bali,22.65,88.34
Bradford,53.8,-1.75
Mabalacat,15.22,120.58
Dexing,28.9306,117.5947
Winter Haven,28.0118,-81.7014
Graz,47.0708,15.4386
Palni,10.45,77.5161
Resistencia,-27.4514,-58.9867
Groznyy,43.3125,45.6986
Chimbote,-9.0745,-78.5936
Strasbourg,48.5833,7.7458
Bergen,60.3894,5.33
Gatineau,45.4833,-75.65
Surajgarha,25.25,86.23
Tegal,-6.8675,109.1375
Anchorage,61.1508,-149.1091
Batna,35.55,6.1667
Aarhus,56.1572,10.2107
Morioka,39.7021,141.1545
Lincoln (United States),40.8099,-96.6784
Hulin,45.7667,132.9333
Hong'an,47.21,123.61
Karimnagar,18.4386,79.1288
Santa Maria (Philippines),14.82,120.96
Tambov,52.7231,41.4539
Dewas,22.96,76.06
Gungoren,41.0225,28.8717
Magway,20.15,94.95
Farg'ona,40.3864,71.7864
Hugli,22.9,88.39
Chunchura,22.9,88.39
Setif,36.19,5.41
Sonpur,25.7,85.18
Meguro,35.6333,139.6833
Machala,-3.2667,-79.9667
San Lorenzo,-25.34,-57.52
Jersey City,40.7184,-74.0686
Ichalkaranji,16.7,74.47
Punto Fijo,11.7167,-70.1833
Varzea Grande,-15.65,-56.1333
Tirupati,13.65,79.42
Pathein,16.7842,94.7333
Chernihiv,51.4939,31.2947
Sincelejo,9.295,-75.3961
Cluj-Napoca,46.7667,23.5833
Sekondi,4.9433,-1.704
Tacna,-18.0147,-70.2489
Tin Shui Wai,22.46,114.002
Juazeiro do Norte,-7.2,-39.3333
Al Qurnah,31.0158,47.4306
Korhogo,9.4167,-5.6167
Bhatinda,30.23,74.9519
Katowice,50.2625,19.0217
Jalna,19.8333,75.8833
Foz do Iguacu,-25.54,-54.5875
Bolton,53.578,-2.429
San Pablo (Philippines),14.07,121.325
Huixquilucan,19.3611,-99.3508
Plano,33.0502,-96.7486
Qillin,31.0464,30.8546
Croix-des-Bouquets,18.5761,-72.2269
San Juan Sacatepequez,14.7189,-90.6442
Ljubljana,46.0514,14.5061
Fukushima,37.7608,140.4747
Bago (Burma),17.3333,96.4833
Delmas,18.55,-72.3
Fuquan,26.6863,107.5204
Ibaraki,34.8164,135.5686
Shreveport,32.4653,-93.7955
Ostrava,49.8356,18.2925
Poltava,49.5894,34.5514
Wiesbaden,50.0825,8.24
Satna,24.6005,80.8322
Sannai,24.1582,80.751
Huozhou,36.569,111.7551
Temuco,-38.7333,-72.6667
Ica,-14.0667,-75.7333
Tongchuanshi,35.08,109.03
Chuncheon,37.8667,127.7333
Sakarya,40.7833,30.4
Inegol,40.0806,29.5097
Kaura Namoda,12.6,6.5897
Davenport,41.5565,-90.6053
Malard,35.6806,50.9783
Lubbock,33.5657,-101.8879
Lakeland,28.0557,-81.9545
Sterlitamak,53.6333,55.95
Bukhara,39.7667,64.4231
Santa Ana (El Salvador),13.995,-89.5561
Sumbe,-11.2053,13.8417
Mingaora,34.7717,72.36
Corlu,41.15,27.8
Kherson,46.6425,32.625
Lucena,13.93,121.62
Petropolis,-22.505,-43.1789
Mamuju,-2.6833,118.9
Mau,25.9417,83.5611
Nizhnevartovsk,60.95,76.6
Long Xuyen,10.3736,105.4458
Petrozavodsk,61.7833,34.3333
Gyeongsan,35.8167,128.7333
Barasat,22.72,88.48
South Bend,41.6767,-86.2696
Pematangsiantar,2.96,99.06
Maastricht,50.85,5.6833
Viet Tri,21.3,105.4333
Sunderland,54.906,-1.381
Kostroma,57.7681,40.9269
Gagnoa,6.1333,-5.9333
Xingsha,28.2573,113.1234
Dire Dawa,9.6,41.8667
Lashkar Gah,31.5831,64.3692
Itagui,6.1667,-75.6167
Juliaca,-15.4833,-70.1333
Chula Vista,32.6281,-117.0144
Posadas,-27.3667,-55.9
Farrukhabad,27.39,79.581
Chandler,33.2825,-111.8514
Kunsan,35.9833,126.7167
Yeosu (Korea),34.7333,127.7333
Qarshi,38.8667,65.8
Saugor,23.83,78.71
Khmelnytskyi,49.4167,27.0
Nassau,25.0781,-77.3386
Ratlam,23.334,75.037
Crato (Brazil),-7.4639,-63.04
Shaowu,27.3403,117.4925
Pasarkemis,-6.1703,106.53
Cotia,-23.6042,-46.9194
Taboao da Serra,-23.5328,-46.7994
San Mateo (Philippines),14.6969,121.1219
Novorossiysk,44.7167,37.7833
Tsu,34.7184,136.5057
Rockford,42.2596,-89.064
Imperatriz,-5.5333,-47.4833
Los Alcarrizos,18.5167,-70.0167
Soubre,5.7833,-6.6
Reading (United States),40.34,-75.9267
Szekesfehervar,47.1956,18.4089
Majene,-3.5403,118.9707
Sumida,35.7,139.8167
Chopda,21.25,75.3
Gabela,-10.85,14.3667
Dayr az Zawr,35.3333,40.15
Iasi,47.1622,27.5889
Santa Maria (Brazil),-29.6833,-53.8
Sarta,36.4491,53.3234
Eugene,44.0564,-123.1174
Iksan,35.9439,126.9544
My Tho,10.35,106.35
Nguru,12.8792,10.4525
Arnavutkoy,41.1856,28.7406
Derby,52.9247,-1.478
Mito,36.3658,140.4712
Kunp'o,37.35,126.95
Gombe,10.2904,11.17
Bijiao,22.9253,113.2067
Cherkasy,49.4444,32.0597
Bayat,40.5455,34.957
Handwara,34.3997,74.2817
Kunduz,36.7286,68.8681
Drug,21.19,81.28
Wilmington (United States),34.2099,-77.8866
Monchengladbach,51.2,6.4333
Gijon,43.5333,-5.7
Brahmanbaria,23.9656,91.108
Santa Clarita,34.4175,-118.4964
Thai Binh,20.4461,106.3422
Ichihara,35.4981,140.1154
Tarija,-21.5333,-64.7333
Shibin al Kawm,30.5586,31.01
Plymouth (United Kingdom),50.3714,-4.1422
Aswan,24.0889,32.8997
Bimo,4.3137,18.3065
Murmansk,68.9706,33.075
Gilbert,33.31,-111.7463
Maradi,13.4833,7.1
Xiangkhoang,19.4167,103.5
Anantapur,14.68,77.599
Adiyaman,37.7639,38.2778
Kutahya,39.4167,29.9833
Yoshkar-Ola,56.65,47.8833
Maraba,-5.35,-49.1167
Salem (United States),44.9233,-123.0244
Saskatoon,52.1333,-106.6833
Sumare,-22.8219,-47.2669
Killeen,31.0753,-97.7297
Nagaoka (Japan),37.4462,138.8512
Djelfa,34.6667,3.25
Sumy,50.9119,34.8028
Khwazakhela,34.9333,72.4667
Chernivtsi,48.3,25.9333
Suncheon,34.9506,127.4875
Kibaha,-6.7667,38.9167
Nalchik,43.4833,43.6167
Sfax,34.74,10.76
Gent,51.0536,3.7253
Gravatai,-29.9333,-50.9833
Antsirabe,-19.8667,47.0333
Feni,23.0183,91.41
Engels,51.5017,46.1222
Imphal,24.8074,93.9384
Taunggyi,20.7836,97.0354
Nogales,31.3,-110.9333
Ed Daein,11.4608,26.1283
Dezful,32.3786,48.4144
Mossoro,-5.1878,-37.3439
Round Lake Beach,42.3791,-88.0811
Potosi,-19.5892,-65.7533
Osmaniye,37.075,36.25
Itajai,-26.9,-48.6667
North Las Vegas,36.2883,-115.0888
Taluqan,36.7167,69.5167
Constanta,44.1667,28.6333
Luque,-25.27,-57.4872
Yao (Japan),34.6269,135.601
Jalalabad (Afghanistan),34.4342,70.4478
Nawabshah,26.2442,68.41
Talisay (Philippines),10.25,123.83
Gelsenkirchen,51.5167,7.1
Jagdalpur,19.18,81.92
Tchibota,-4.1794,11.3731
Kafr ad Dawwar,31.1311,30.13
Quilmes,-34.7167,-58.2667
Wollongong,-34.4331,150.8831
Zhytomyr,50.25,28.6667
Volta Redonda,-22.5228,-44.1039
Fukui,36.0641,136.2196
Arrah,25.5514,84.6603
Malolos,14.8433,120.8114
Heroica Nogales,31.3186,-110.9458
Bariadi,-2.7919,33.9894
Hong,10.2317,12.9303
Oume,6.3833,-5.4167
Fuchu (Japan),35.6689,139.4776
Minato,35.6581,139.7514
Boksburg,-26.2125,28.2625
Olongapo,14.83,120.28
Quang Ngai,15.1167,108.8
Al Hamzah,31.7339,45.0086
Kennewick,46.1978,-119.1732
Qo'qon,40.5286,70.9425
Kotri,25.374,68.3013
St. Petersburg,27.7931,-82.6652
Misratah,32.3775,15.092
Aydin,37.8481,27.8453
Singa,13.15,33.9333
Manta,-0.95,-80.7162
Tallahassee,30.4551,-84.2527
Kakogawacho-honmachi,34.75,134.8333
Isparta,37.7647,30.5567
Siverek,37.75,39.3167
Ndulo,-11.4833,15.8333
Antalya,36.8874,30.7075
Huayin,34.5833,110.1
Hiratsuka,35.3167,139.35
Raniyah,36.255,44.8836
Annaba,36.9,7.7667
Governador Valadares,-18.85,-41.9333
Khimki,55.8892,37.445
Ondo,7.0833,4.8333
Etawah,26.77,79.03
Siddhirganj,23.6833,90.5167
Horlivka,48.3,38.05
Indaiatuba,-23.0903,-47.2181
Bloemfontein,-29.1167,26.2167
Ap Da Loi,11.9333,108.4667
Turkmenabat,39.0833,63.5667
Malkajgiri,17.4519,78.5362
Vitoria-Gasteiz,42.85,-2.6833
Germiston,-26.2178,28.1672
Nonthaburi,13.8667,100.5167
Verona,45.4386,10.9928
Tuzla (Turkey),40.8161,29.3006
Westminster (United Kingdom),51.4947,-0.1353
Laredo,27.5625,-99.4874
Kuala Terengganu,5.3292,103.1361
San Pedro Carcha,15.4667,-90.3
Mocamedes,-15.1953,12.1508
Irving,32.8583,-96.9702
Turmero,10.2283,-67.4725
Tokushima,34.0667,134.55
Sao Carlos,-22.0,-47.8908
Longueuil,45.5333,-73.5167
Marilao,14.7581,120.9481
Tuni,17.35,82.55
Ash Shatrah,31.4097,46.1717
Sab' al Bur,33.4644,44.1536
Fort-de-France,14.6,-61.0667
Mawlamyine,16.4847,97.6258
Peoria (United States),40.752,-89.6154
Godome,6.3667,2.35
Rapar,23.57,70.63
Samastipur,25.8629,85.7811
Aksaray,38.3742,34.0289
Shinozaki,33.9578,130.9414
Parnamirim,-5.9167,-35.25
Kiziltepe,37.1939,40.5861
Jhenida,23.5417,89.1833
Turku,60.45,22.2667
Bharatpur (India),27.22,77.48
Aachen,50.7756,6.0836
Begusarai,25.42,86.13
Kediri,-7.8111,112.0047
Kanggye,40.9667,126.6
Chiayi,23.48,120.4497
Cekme,41.0369,29.1786
Hakodate,41.7686,140.7289
Tacloban,11.24,125.0
Junagarh,19.8599,82.9338
Braunschweig,52.2667,10.5167
Iskenderun,36.5817,36.165
Pecs,46.0711,18.2331
Soka,35.8254,139.8053
Nedumana,8.9139,76.6889
Higuey,18.6167,-68.7
Los Teques,10.3333,-67.0417
Montgomery,32.3482,-86.2668
Jinshi,29.5,111.908
Wolverhampton,52.5833,-2.1333
Pointe-a-Pitre,16.2411,-61.5331
Al Fallujah,33.35,43.7833
Timisoara,45.7597,21.23
Bata,1.865,9.77
Rach Gia,10.0167,105.0833
Companiganj,22.875,91.2833
Venice,45.4375,12.3358
Taganrog,47.2167,38.9167
Babol,36.5475,52.6783
Sao Jose,-27.6,-48.6167
La Paz (Mexico),24.1422,-110.3108
Al Bayda',32.7664,21.7417
Natogyi,21.4167,95.65
Kurmuk,10.55,34.2833
Ras el-Barr,31.5125,31.8256
Kalar,34.6292,45.3222
Bojnurd,37.4722,57.3289
Turkistan,43.3019,68.2692
New Delhi,28.6139,77.2089
Las Condes,-33.4117,-70.55
Goma,-1.6794,29.2336
Rishon LeZiyyon,31.95,34.8
Komsomol'sk-na-Amure,50.5667,137.0
Campeche,19.85,-90.5306
Manzhouli,49.598,117.379
Tiruvottiyur,13.16,80.3
Palangkaraya,-2.21,113.92
Chesapeake,36.6778,-76.3023
Burnaby,49.2667,-122.9667
Ramnagar (India),27.17,84.32
Limeira,-22.565,-47.4019
Carmen (Mexico),18.6431,-91.8306
Gandhidham,23.08,70.13
Banikoara,11.3,2.4333
Chemnitz,50.8333,12.9167
Salumbar,24.08,74.02
Kyongju,35.85,129.2167
Merida (Venezuela),8.48,-71.19
Glendale (United States),33.5791,-112.2311
Sibu,2.2878,111.8308
Qa'em Shahr,36.4636,52.8581
Parana,-31.7331,-60.5297
Buyukcekmece,41.02,28.5775
Kiel,54.3233,10.1394
Sahiwal,30.6611,73.1083
A Coruna,43.365,-8.41
Navotas,14.6667,120.9417
Santa Clara (Cuba),22.4069,-79.9649
Mehrabpur,27.0994,68.4208
Yamagata,38.2554,140.3396
York (United States),39.9651,-76.7315
Khomeyni Shahr,32.6803,51.5361
Beykoz,41.1342,29.0922
Tsukuba-kenkyugakuen-toshi,36.0835,140.0764
Macae,-22.3708,-41.7869
Gyor,47.6842,17.6344
Al 'Ashir min Ramadan,30.3065,31.7415
Mahajanga,-15.7167,46.3167
Mount Lavinia,6.8731,79.8758
Northampton,52.2304,-0.8938
Krishnarajpur,13.012,77.6951
Hafizabad,32.0714,73.6878
Nelamangala,13.102,77.374
Beichengqu,40.437,113.11
Abertawe,51.6167,-3.95
Syktyvkar,61.6667,50.8167
Rivne,50.6192,26.2519
Gdynia,54.5175,18.54
Nashua,42.7491,-71.491
Barnsley,53.5547,-1.4791
Taiping,4.85,100.7333
